Date	Time	Event Name	IP Address	Action	Host	URL	Response Code	Time to Load (ms)	Time to First Byte (ms)	Start Time (ms)	Bytes Out	Bytes In	Object Size	Cookie Size (out)	Cookie Count(out)	Expires	Cache Control	Content Type	Content Encoding	Transaction Type	Socket ID	Document ID	End Time (ms)	Descriptor	Lab ID	Dialer ID	Connection Type	Cached	Event URL	Pagetest Build	Measurement Type	Experimental	Event GUID	Sequence Number	Cache Score	Static CDN Score	GZIP Score	Cookie Score	Keep-Alive Score	DOCTYPE Score	Minify Score	Combine Score	Compression Score	ETag Score	Flagged	Secure	DNS Time	Connect Time	SSL Time	Gzip Total Bytes	Gzip Savings	Minify Total Bytes	Minify Savings	Image Total Bytes	Image Savings	Cache Time (sec)
06/04/2009	17:01:28	Cleared Cache-Run_5^http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	95.108.142.7			http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	0	1123	109	823	9487	58796	0	0	0					0	0	0	1123	Launch	-1	-1	-1	0	http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	202	1	0	jK3MMfdDuk+7V76z6am22g	0	52	0	34	98	66	-1	100	90	96	64	0	0				38645	25132	13689	0	15567	617	
06/04/2009	17:01:28	Cleared Cache-Run_5^http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	95.108.142.7	GET	zelo.yandex.ru	/test-direct-show/yandsearch-old.html	200	38	25	84	565	1024	776	0	0			text/html	gzip	3	4	1	122	Launch	-1	-1	-1	0	http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	202	1	0	jK3MMfdDuk+7V76z6am22g	1	-1	-1	100	100	-1	-1	-1	-1	-1	100	0	0	77	3		1024	0	0	0	0	0	
06/04/2009	17:01:28	Cleared Cache-Run_5^http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	0.0.0.0	GET	css.yandex.net	/css/search/r13/_serp.ie.css	200	182	11	144	357	22908	22620	0	0	Sun, 07 Jun 2009 13:01:26 GMT	max-age=259200	text/css		3	8	1	326	Launch	-1	-1	-1	0	http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	202	1	0	jK3MMfdDuk+7V76z6am22g	2	50	0	0	100	100	-1	-1	100	-1	0	0	0	3	1		22908	17303	0	0	0	0	259200
06/04/2009	17:01:28	Cleared Cache-Run_5^http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	213.180.204.45	GET	css.yandex.net	/css/search/r13/_serp.js	200	192	3	154	353	12184	11890	0	0	Sun, 07 Jun 2009 13:01:26 GMT	max-age=259200	text/javascript		3	9	1	346	Launch	-1	-1	-1	0	http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	202	1	0	jK3MMfdDuk+7V76z6am22g	3	50	0	0	100	0	-1	100	0	-1	0	0	0		10		12184	7296	12184	0	0	0	259200
06/04/2009	17:01:28	Cleared Cache-Run_5^http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	0.0.0.0	GET	css.yandex.net	/css/search/r13/_nahodki.js	200	153	2	366	356	1505	1213	0	0	Sun, 07 Jun 2009 13:01:26 GMT	max-age=259200	text/javascript		3	8	1	519	Launch	-1	-1	-1	0	http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	202	1	0	jK3MMfdDuk+7V76z6am22g	4	50	0	0	100	100	-1	100	0	-1	0	0	0				1505	533	1505	0	0	0	259200
06/04/2009	17:01:28	Cleared Cache-Run_5^http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	77.88.21.14	GET	clck.yandex.ru	/click/dtype=stred/pid=1/cid=1071/*http://www.yandex.ru/	200	8	7	734	385	131	43	0	0		no-cache	image/gif		3	27	1	742	Launch	-1	-1	-1	0	http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	202	1	0	jK3MMfdDuk+7V76z6am22g	5	-1	-1	-1	100	0	-1	-1	-1	100	100	0	0	142	56		0	0	0	0	44	0	
06/04/2009	17:01:28	Cleared Cache-Run_5^http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	0.0.0.0	GET	img.yandex.net	/i/logo95x37x8.png	200	190	8	735	347	1688	1399	0	0	Mon, 03 Aug 2009 13:01:27 GMT	max-age=5184000	image/png		3	28	1	925	Launch	-1	-1	-1	0	http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	202	1	0	jK3MMfdDuk+7V76z6am22g	6	100	0	-1	100	0	-1	-1	-1	100	0	0	0	3	53		0	0	0	0	1400	0	5184000
06/04/2009	17:01:28	Cleared Cache-Run_5^http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	0.0.0.0	GET	lego.static.yandex.net	/2.0/common/block/b-head-search/arrow/b-head-search.arrow.png	200	18	18	735	398	638	349	0	0	Sat, 13 Apr 2019 13:01:27 GMT	max-age=311040000	image/png		3	29	1	753	Launch	-1	-1	-1	0	http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	202	1	0	jK3MMfdDuk+7V76z6am22g	7	100	0	-1	100	0	-1	-1	-1	100	0	0	0	2	50		0	0	0	0	349	0	311040000
06/04/2009	17:01:28	Cleared Cache-Run_5^http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	0.0.0.0	GET	suggest.yandex.ru	/tsuggest-1.5b3.html	200	52	10	735	620	1024	762	0	0			text/html	gzip	3	30	1	787	Launch	-1	-1	-1	0	http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	202	1	0	jK3MMfdDuk+7V76z6am22g	8	-1	-1	100	100	-1	-1	-1	-1	-1	0	0	0	3	46		1024	0	0	0	0	0	
06/04/2009	17:01:28	Cleared Cache-Run_5^http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	0.0.0.0	GET	im3-tub.yandex.net	/i?id=32145730&tov=3	200	54	33	736	353	8320	8135	0	0			image/jpeg		3	31	1	790	Launch	-1	-1	-1	0	http://zelo.yandex.ru/test-direct-show/yandsearch-old.html	202	1	0	jK3MMfdDuk+7V76z6am22g	9	0	0	-1	100	-1	-1	-1	-1	100	100	0	0	4	41		0	0	0	0	8136	617	
